index, T_sto_HT [K], T_sto_LT [K], glide [K], W_dot_exp [W], p_ev [Pa], p_cd [Pa], rp_exp [-], Q_dot_cd [W], Q_dot_ev [W], eta_ORC [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], T_tap [K], Nb_exp [-], m_dot_r [kg/s]
257,85.0,369.15,11.0,4813.019324013554,641115.3439138128,118099.79466367012,5.4285898272694695,62317.78999671955,67059.30804586002,0.07177257660818782,1.3550542416424127,1.452827446751507,20.0,2.0,0.28060304891862037
258,85.0,369.15,11.0,7213.9652645163915,640840.5907949667,118107.52983801332,5.425907998193608,93435.07299045842,100768.48816302598,0.0715894958436356,2.0316765402071213,2.1831305695963947,20.0,3.0,0.42072601611052696
259,85.0,371.15,13.0,2201.8741071827317,608512.1230119905,117648.74533234425,5.172278899303289,29503.172039309804,31465.720388505575,0.06997691710204976,0.5428752414170063,0.5769233232744119,20.0,1.0,0.13324575469980673
260,85.0,371.15,13.0,4387.501932102303,607318.9892845962,117689.66797258092,5.160342447614756,58886.894946901615,63258.892655747215,0.0693578680862933,1.083552550485177,1.1598504698765704,20.0,2.0,0.26597557442537995
261,85.0,371.15,13.0,6575.026254950306,606945.3668096063,117660.52702206811,5.158445080700422,88272.82836745097,95035.00586341294,0.06918530908915946,1.624270534256186,1.7424648389792483,20.0,3.0,0.3987210477501397
262,85.0,373.15,15.0,1991.9194878331602,575123.8368645016,117253.27787336978,4.904970225954954,27820.457329916426,29619.41110375683,0.06725047573888164,0.44369074426381716,0.47074235455645846,20.0,1.0,0.12603331143426794
263,85.0,373.15,15.0,3965.7357056255814,573680.7490145136,117234.86907039671,4.89343105480019,55495.98435633259,59495.39211136297,0.0666561823511063,0.885070087479699,0.9455623837237748,20.0,2.0,0.25144371741722177
264,85.0,373.15,15.0,5940.549351797697,573252.3901488429,117229.22786230236,4.890012504579371,83179.45345973733,89363.01317529705,0.06647660078498635,1.3265760938200675,1.4202495480088568,20.0,3.0,0.3768882388072341
265,85.0,375.15,17.0,1991.8653782960791,575115.0581794092,117253.08019293897,4.904903625841318,27820.015478457142,29618.976218561038,0.06724963630065836,0.39151110743169576,0.41542423813509666,20.0,1.0,0.12603141673056048
266,85.0,375.15,17.0,3965.6856761588506,573671.4869850914,117231.78594931304,4.893480742783591,55494.98818989642,59494.47353147725,0.06665637059651754,0.7809810278488086,0.834446341348369,20.0,2.0,0.2514397204848777
267,85.0,375.15,17.0,5940.357583528837,573239.5660096703,117227.5843457865,4.889971666726358,83177.47255209395,89361.08425455375,0.06647588973525824,1.1705566597350356,1.2533438047095904,20.0,3.0,0.3768799366577531
268,85.0,377.15,19.0,1780.9428699086984,541478.9579795565,116835.2552464335,4.6345510765346285,26137.155526038332,27770.178840152206,0.06413148723888222,0.32912773013094204,0.34855125755051597,20.0,1.0,0.1187774273241066
269,85.0,377.15,19.0,3541.344664554109,539841.2756186998,116815.89556753458,4.621299806810986,52111.11130746659,55732.925057045,0.06354133864191397,0.6562003949565585,0.6995194819384616,20.0,2.0,0.2368490415454979
270,85.0,377.15,19.0,5302.726549773868,539344.3185817285,116808.26319192111,4.617347299270789,78092.34190799952,83690.45877192018,0.06336118391016682,0.9833646667168563,1.0504222827602254,20.0,3.0,0.3549523074999346
271,90.0,364.15,1.0,2776.2900500120086,721578.1341957557,131458.08021002694,5.489035995679462,34905.18161283653,37286.3329003153,0.07445865104070162,8.343726216112888,8.86815999941378,20.0,1.0,0.15777591419028256
272,90.0,364.15,1.0,5539.001013120136,720472.5515995801,131426.55951828466,5.481940288479854,69698.19346471064,75052.92018503089,0.07380127248166522,16.660639399548327,17.85054342575099,20.0,2.0,0.31507024796694355
273,90.0,364.15,1.0,8302.86637669931,720169.1198615473,131419.25506000093,5.4799360986542345,104501.15583229362,112783.38031347674,0.07361781810069744,24.979931151865163,26.824334389992757,20.0,3.0,0.47240712400783147
274,90.0,366.15,3.0,2902.2539249919128,719761.1143494276,119115.24525515878,6.0425608225682215,35199.46300214064,37685.86306153343,0.07701174098767795,2.8051118267861015,2.9883826556782136,20.0,1.0,0.1573820179314295
275,90.0,366.15,3.0,5790.499347490406,718717.0801624034,119138.65234392218,6.032610458675115,70291.6314974098,75868.11546683002,0.07632322632321144,5.6016731512490265,6.0161275863544335,20.0,2.0,0.3143093083146545
276,90.0,366.15,3.0,8680.312309466713,718428.2270500007,119133.87227612475,6.030427898665548,105392.53494712948,114013.80097012995,0.0761338735802768,8.398930580764295,9.040972864831623,20.0,3.0,0.47127526242107365
277,90.0,368.15,5.0,3376.52446300055,794885.4780197468,120165.42777361069,6.614926545406184,39121.68839901217,41951.71143446881,0.0804859765560433,1.8708629487961732,1.996419518816423,20.0,1.0,0.1737897172407935
278,90.0,368.15,5.0,6748.666005491674,794539.4052577576,120160.87788968647,6.612296940666358,78206.97351596622,84587.01148476927,0.07978371486391664,3.739985033268637,4.025370002611923,20.0,2.0,0.3474278112794933
279,90.0,368.15,5.0,10121.692386608262,794470.7804944504,120160.06413326843,6.611770609687009,117299.63591857332,127154.79290065447,0.07960134380869385,5.609459911573775,6.051107375070092,20.0,3.0,0.5210966183000554
280,90.0,370.15,7.0,3139.8073961787213,757447.9536741538,119658.11248983495,6.330101134918868,37159.80402568871,39819.48395454307,0.0788510318155566,1.269471221022768,1.3538197914036598,20.0,1.0,0.16560098742470794
281,90.0,370.15,7.0,6270.633599794421,756737.5243657188,119648.67939767125,6.324662571916756,74245.43970622252,80226.96110227832,0.07816117566512618,2.5364086671198143,2.727630721393217,20.0,2.0,0.33089166472652903
282,90.0,370.15,7.0,9402.37132980115,756548.756239186,119646.15949435616,6.323218057616578,111338.6008835778,120583.13109316153,0.07797418465222102,3.803603202883753,4.0996972630208806,20.0,3.0,0.4962138227375357
283,90.0,372.15,9.0,3139.8073961787213,757447.9536741538,119658.11248983495,6.330101134918868,37159.80402568871,39819.48395454307,0.0788510318155566,0.9874745899391447,1.0531871872327905,20.0,1.0,0.16560098742470794
284,90.0,372.15,9.0,6270.633599794421,756737.5243657188,119648.67939767125,6.324662571916756,74245.43970622252,80226.96110227832,0.07816117566512618,1.972978250317744,2.1219262308873525,20.0,2.0,0.33089166472652903
285,90.0,372.15,9.0,9402.37132980115,756548.756239186,119646.15949435616,6.323218057616578,111338.6008835778,120583.13109316153,0.07797418465222102,2.958681891215152,3.189308249416436,20.0,3.0,0.4962138227375357
286,90.0,374.15,11.0,2902.2539249919128,719761.1143494276,119115.24525515878,6.0425608225682215,35199.46300214064,37685.86306153343,0.07701174098767795,0.7653862829072833,0.8156906191798416,20.0,1.0,0.1573820179314295
287,90.0,374.15,11.0,5790.499347490406,718717.0801624034,119138.65234392218,6.032610458675115,70291.6314974098,75868.11546683002,0.07632322632321144,1.5284395261376336,1.642125323761345,20.0,2.0,0.3143093083146545
288,90.0,374.15,11.0,8680.312309466713,718428.2270500007,119133.87227612475,6.030427898665548,105392.53494712948,114013.80097012995,0.0761338735802768,2.291682704490512,2.467768557045443,20.0,3.0,0.47127526242107365
289,90.0,376.15,13.0,2660.557577597201,681474.706055712,118632.7797201228,5.744404772976237,33224.2470048275,35533.37941966474,0.07487488161975402,0.6113451492474137,0.6509058458730599,20.0,1.0,0.14905552178886847
290,90.0,376.15,13.0,5304.839080194763,680215.8481187633,118634.68250619266,5.733701424819478,66319.54509490926,71484.66990512682,0.07420946459199225,1.22031756470438,1.309467050178816,20.0,2.0,0.29756424131350395
291,90.0,376.15,13.0,7950.576781361467,679838.1618007191,118616.05089789075,5.731417937577014,99420.63579754584,107407.28959609244,0.07402269260549998,1.8293965675457449,1.967503058512549,20.0,3.0,0.44610030425833636
292,90.0,378.15,15.0,2660.557577597201,681474.706055712,118632.7797201228,5.744404772976237,33224.2470048275,35533.37941966474,0.07487488161975402,0.5298723420094509,0.5642267855175268,20.0,1.0,0.14905552178886847
293,90.0,378.15,15.0,5304.225610740264,680142.5626105634,118619.82289885424,5.733801872141666,66311.69605942328,71477.23870905634,0.07420859712181642,1.0575629806905813,1.1349714914017122,20.0,2.0,0.2975324146172513
294,90.0,378.15,15.0,7948.978275885123,679778.5236539961,118629.34571735497,5.730272889421722,99411.92844347328,107398.03411718784,0.07401418788738312,1.5854574925464928,1.7053499709433013,20.0,3.0,0.4460614441382531
295,90.0,380.15,17.0,2420.341111857517,643332.6832163493,118139.22692855184,5.445546749729653,31272.021902411387,33400.23807407582,0.07246478622366787,0.44009119750929504,0.46804828209653404,20.0,1.0,0.14078188299997232
296,90.0,380.15,17.0,4820.768230547154,641735.7381895346,118110.40871928316,5.433354647978306,62381.073724683185,67129.30502790012,0.07181317054516739,0.8778889169073686,0.9407045490801416,20.0,2.0,0.28087183700366536
297,90.0,380.15,17.0,7222.071880032034,641277.6114521911,118117.42716133142,5.429153232200852,93502.0181466311,100842.61675933143,0.07161725976695009,1.3158540008733393,1.4131400330633788,20.0,3.0,0.42101001984715103
298,90.0,382.15,19.0,2420.341111857517,643332.6832163493,118139.22692855184,5.445546749729653,31272.021902411387,33400.23807407582,0.07246478622366787,0.39378767039482127,0.41885692885605746,20.0,1.0,0.14078188299997232
299,90.0,382.15,19.0,4820.768230547154,641735.7381895346,118110.40871928316,5.433354647978306,62381.073724683185,67129.30502790012,0.07181317054516739,0.7855231674954918,0.8418375485189037,20.0,2.0,0.28087183700366536
300,90.0,382.15,19.0,7222.071880032034,641277.6114521911,118117.42716133142,5.429153232200852,93502.0181466311,100842.61675933143,0.07161725976695009,1.1774084201551733,1.2646205892288593,20.0,3.0,0.42101001984715103
301,95.0,369.15,1.0,3299.1397526316487,806464.7263478951,133828.1803112659,6.02612039162581,39244.09536291404,41996.41688026901,0.07855764843075622,9.38089911518357,9.976752229510035,20.0,1.0,0.17632551670026883
302,95.0,369.15,1.0,6583.291136315028,805249.9795889454,133794.1439615737,6.018574174817524,78363.08542700231,84579.86284044555,0.07783520704844345,18.73189308983055,20.092960253509677,20.0,2.0,0.3521183299019521
303,95.0,369.15,1.0,9869.27322301863,804943.9389918427,133785.55268164925,6.016673122450338,117497.35586394495,127099.23095371017,0.0776501411453311,28.086539681128862,30.193945816891706,20.0,3.0,0.5279761956241709
304,95.0,371.15,3.0,3299.119203148873,806461.2795679923,133828.01960880792,6.026101872577623,39243.9172451302,41996.24461031767,0.07855748135961525,3.1274220401326884,3.326379319042375,20.0,1.0,0.17632476091211122
305,95.0,371.15,3.0,6583.252352967736,805246.6929986611,133793.9726444794,6.018557316766296,78362.74547641828,84579.52986585004,0.07783505492888534,6.244875500002996,6.699256125652954,20.0,2.0,0.3521168887301948
306,95.0,371.15,3.0,9869.214545941813,804940.6475080348,133785.3935453901,6.016655676502817,117496.84556050805,127098.72988930567,0.0776499856020373,9.363546002727292,10.067056959575638,20.0,3.0,0.5279740306982659
307,95.0,373.15,5.0,3978.4117811487877,889829.2137540657,121456.1824009153,7.326339393879713,44163.08705528122,47404.91348371731,0.08392403843359605,2.1119508553284163,2.2534057494055233,20.0,1.0,0.1946749655300749
308,95.0,373.15,5.0,7952.1028277565365,889457.8135233244,121451.27581202488,7.323577357062718,88286.36943185233,95627.86109946009,0.08315675720787855,4.221998185997366,4.545696978835164,20.0,2.0,0.38918583047825667
309,95.0,373.15,5.0,11926.565789154269,889374.7064649042,121450.29590806189,7.322952157631321,132416.19852947738,143724.74173980925,0.08298199492155231,6.332358591545165,6.8319955795205365,20.0,3.0,0.5837236664395545
310,95.0,375.15,7.0,3708.2634370492615,847259.6094220908,120877.88063204187,7.009219594122354,41891.054697274136,44948.10776665581,0.08250099106063348,1.4311024977342988,1.526513927026935,20.0,1.0,0.18528882689629725
311,95.0,375.15,7.0,7407.977114323584,846586.09929085,120869.11908481295,7.0041554509618535,83710.52878365676,90616.5441423984,0.08175082358782516,2.8597596239739795,3.0774914345791133,20.0,2.0,0.3702812357864695
312,95.0,375.15,7.0,11108.429457724546,846400.2603540343,120866.6304962901,7.002762109596608,125536.1667178332,136188.6251383886,0.08156649974575095,4.288627322567046,4.625196550112042,20.0,3.0,0.5552991742963308
313,95.0,377.15,9.0,3708.2634370492615,847259.6094220908,120877.88063204187,7.009219594122354,41891.054697274136,44948.10776665581,0.08250099106063348,1.1132015666905117,1.187559998456702,20.0,1.0,0.18528882689629725
314,95.0,377.15,9.0,7406.743218755053,846487.7084013728,120867.16274487009,7.00345477777255,83700.05652082313,90606.22750307678,0.08174651370959614,2.2242226824890046,2.3938790027006074,20.0,2.0,0.3702379347558102
315,95.0,377.15,9.0,11106.586808834036,846302.3045326661,120864.68290246981,7.0020644923677064,125520.5283570939,136173.20814543654,0.08156220272766072,3.3355485993058562,3.597790049239941,20.0,3.0,0.5552345110302372
316,95.0,379.15,11.0,3437.0124503446364,804447.1220783547,120297.60247286483,6.687141767931838,39625.155315735385,42492.95098396956,0.08088429658936248,0.8616196882006428,0.9187726412457217,20.0,1.0,0.1758851844290261
317,95.0,379.15,11.0,6859.542659279737,803303.177189118,120282.07235914741,6.678494653721578,79129.7476694043,85591.36079684529,0.08014293259761521,1.7206178239819565,1.8506363715901861,20.0,2.0,0.35126879228716845
318,95.0,379.15,11.0,10283.80750049275,803013.1966474938,120278.13432050719,6.676302398469956,118648.78544019307,128625.47444231548,0.07995156126794088,2.5799300646720225,2.781109905250701,20.0,3.0,0.526712481730087
319,95.0,381.15,13.0,3437.0124503446364,804447.1220783547,120297.60247286483,6.687141767931838,39625.155315735385,42492.95098396956,0.08088429658936248,0.7291255235048771,0.777593347047801,20.0,1.0,0.1758851844290261
320,95.0,381.15,13.0,6859.542659279737,803303.177189118,120282.07235914741,6.678494653721578,79129.7476694043,85591.36079684529,0.08014293259761521,1.456032619545393,1.566266196609946,20.0,2.0,0.35126879228716845
321,95.0,381.15,13.0,10283.80750049275,803013.1966474938,120278.13432050719,6.676302398469956,118648.78544019307,128625.47444231548,0.07995156126794088,2.183205519523731,2.3537624681548555,20.0,3.0,0.526712481730087
322,95.0,383.15,15.0,3162.230736014595,760996.6295030762,119706.10447598151,6.357208204496929,37345.13384535878,40019.72072635556,0.07901681167735043,0.595593740030329,0.6348263186710208,20.0,1.0,0.16637613454489078
323,95.0,383.15,15.0,6306.053991844659,759540.5145418595,119686.63127917098,6.3460764700630525,74538.1491863349,80546.89029038465,0.07829047116667458,1.1887614389778156,1.2777022156920979,20.0,2.0,0.33211609007549664
324,95.0,383.15,15.0,9451.765959623084,759155.099369233,119681.68534253212,6.3431183910596785,111746.84657441576,121030.01515461263,0.07809439623343602,1.7821792409005686,1.9198794388063056,20.0,3.0,0.49792157059097875
325,95.0,385.15,17.0,2888.816812527153,717695.9584409157,119124.13368318779,6.0247737905875365,35092.92425285923,37569.224821777345,0.0768931705732886,0.49386276035298204,0.5259525731118284,20.0,1.0,0.15693230254830673
326,95.0,385.15,17.0,6306.053991844659,759540.5145418595,119686.63127917098,6.3460764700630525,74538.1491863349,80546.89029038465,0.07829047116667458,1.0489754528155764,1.1276209292406632,20.0,2.0,0.33211609007549664
327,95.0,385.15,17.0,9451.765959623084,759155.099369233,119681.68534253212,6.3431183910596785,111746.84657441576,121030.01515461263,0.07809439623343602,1.5726134907519336,1.6943668174232143,20.0,3.0,0.49792157059097875
328,95.0,387.15,19.0,2888.7535770968107,717681.8245484818,119121.61983595134,6.024782281644922,35092.16548324343,37568.51291964099,0.07689294445260188,0.4418921852216538,0.47067686560007443,20.0,1.0,0.15692922532294268
329,95.0,387.15,19.0,5755.388774820009,715932.3218577617,119100.18330234969,6.011177329931425,70003.22321414526,75550.1579002448,0.07617970544044833,0.8815038015658746,0.9465296534930757,20.0,2.0,0.3130966110782396
330,95.0,387.15,19.0,8623.965853359568,715450.6047341207,119093.75730756808,6.007456821489129,104930.0331467706,113502.63905046714,0.07598031134346629,1.3213137748580297,1.4220170625300599,20.0,3.0,0.4693302891868774
331,100.0,374.15,1.0,3869.1573169596327,898692.5358194463,136416.4557347194,6.5878601740473135,44032.25002679443,47170.44294309156,0.08202503677202161,10.5254584542225,11.191431902043243,20.0,1.0,0.1966316246282155
332,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
333,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
334,100.0,376.15,3.0,3869.5680845314055,898761.6109578387,136419.91191699187,6.58819961344582,44035.879484938254,47173.93579938455,0.08202767097889445,3.5093025805142424,3.7317566551142005,20.0,1.0,0.19664689754489686
335,100.0,376.15,3.0,7722.790166091099,897441.6532166877,136382.89498657722,6.580309453799274,87933.6200570523,95053.5207196822,0.0812467555922101,7.007596609617375,7.519334618298637,20.0,2.0,0.39271012021052126
336,100.0,376.15,3.0,11578.841564968214,897154.0271324846,136374.85934856968,6.5785881020737715,131855.28537062625,142818.86513662164,0.08107361414678518,10.507797246648527,11.297875435197387,20.0,3.0,0.5888744159421865
337,100.0,378.15,5.0,4635.315762622184,993054.8107597438,122853.45802869255,8.083246712744666,49750.54272142242,53417.32565376034,0.08677551161335383,2.3791520987207835,2.5360573613523467,20.0,1.0,0.21759594671527382
338,100.0,378.15,5.0,9265.510215648399,992653.6709521916,122848.31574087414,8.080319741998021,99457.23889405368,107795.83220569178,0.08595425283204193,4.75620738396232,5.1177480422796595,20.0,2.0,0.4350128168949693
339,100.0,378.15,5.0,13896.952961289526,992584.9797517438,122847.34293733537,8.079824569409393,149174.59303350243,161946.93806393287,0.08581176728270919,7.13377235056078,7.688642578020894,20.0,3.0,0.652473228909286
340,100.0,380.15,7.0,4635.315762622184,993054.8107597438,122853.45802869255,8.083246712744666,49750.54272142242,53417.32565376034,0.08677551161335383,1.6996021338392666,1.811937691697397,20.0,1.0,0.21759594671527382
341,100.0,380.15,7.0,9265.510215648399,992653.6709521916,122848.31574087414,8.080319741998021,99457.23889405368,107795.83220569178,0.08595425283204193,3.3977063606445492,3.6564790354238093,20.0,2.0,0.4350128168949693
342,100.0,380.15,7.0,13896.952961289526,992584.9797517438,122847.34293733537,8.079824569409393,149174.59303350243,161946.93806393287,0.08581176728270919,5.096174690073734,5.493306853941445,20.0,3.0,0.652473228909286
343,100.0,382.15,9.0,4328.608728014113,944910.230476413,122203.66786748724,7.732257525208129,47130.82446517363,50599.888663779566,0.08554581526406835,1.2524417924827462,1.3352918716795497,20.0,1.0,0.20687612064243194
344,100.0,382.15,9.0,8646.641985403645,944079.4231411922,122192.42387179662,7.726169865749723,94171.65523874262,102042.81882134169,0.08473542857084665,2.5024921169251075,2.6928309554353236,20.0,2.0,0.4133831897877506
345,100.0,382.15,9.0,12966.815893134268,943914.48319785,122190.1265809197,7.724965262007058,141230.68341636908,153323.03519935496,0.0845718706016643,3.7530260142651404,4.046076148572374,20.0,3.0,0.6199648886616084
346,100.0,384.15,11.0,4020.8931310128764,896521.2676788055,121549.47154651515,7.375772648552571,44522.00041501543,47787.47766179757,0.08414114591838506,0.9680979622664365,1.0320443758208415,20.0,1.0,0.1961538776244819
347,100.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
348,100.0,384.15,11.0,12966.815893134268,943914.48319785,122190.1265809197,7.724965262007058,141230.68341636908,153323.03519935496,0.0845718706016643,3.0709567303892165,3.3112477139125693,20.0,3.0,0.6199648886616084
349,100.0,386.15,13.0,4020.8591145167393,896515.8042359595,121549.33533239331,7.375735965847236,44521.70648486556,47787.193031145805,0.08414093524798794,0.8192248658573021,0.8734755219307413,20.0,1.0,0.19615266985572996
350,100.0,386.15,13.0,8026.040289521004,895281.8426626726,121532.57674350678,7.366599694106342,88910.9921968561,96301.3965204337,0.08334292730446541,1.636013113748666,1.7602396636588598,20.0,2.0,0.39175979936296107
351,100.0,386.15,13.0,12033.869046108079,895009.4294848115,121528.87315623592,7.364582639832422,133322.64412085424,144701.54019252647,0.08316337911881883,2.4532129127345033,2.6449189694291326,20.0,3.0,0.587459059214906
352,100.0,388.15,15.0,3709.526646811624,847458.3636448637,120880.3171689961,7.010722535250126,41901.615623059624,44958.35830914719,0.08251027809565027,0.6682621641039559,0.7123693562023108,20.0,1.0,0.18533256541023418
353,100.0,388.15,15.0,7399.974788839187,845956.006456076,120861.0981662426,6.999406916628181,83643.57531130471,90541.23672169473,0.08173043639314534,1.3339780774506382,1.434634291352045,20.0,2.0,0.37000394226959177
354,100.0,388.15,15.0,11092.750867364506,845576.9442552002,120855.97972946319,6.996566873629498,125404.93995620903,136041.8858940679,0.08153923179220059,2.0000034680844996,2.155596296566455,20.0,3.0,0.5547556962601324
355,100.0,390.15,17.0,3709.526646811624,847458.3636448637,120880.3171689961,7.010722535250126,41901.615623059624,44958.35830914719,0.08251027809565027,0.5896814812509626,0.6287079041042732,20.0,1.0,0.18533256541023418
356,100.0,390.15,17.0,7399.0569243938435,845881.8101957309,120859.05865667333,6.998911125053884,83635.66575907776,90533.45819657795,0.08172732017292496,1.1770048132244835,1.2660404626585675,20.0,2.0,0.3699712910785308
357,100.0,390.15,17.0,11091.380422221246,845503.0524983848,120853.92826499125,6.996074224782221,125393.12447371127,136030.25825342914,0.08153612706929965,1.7646575741497676,1.9022780585801764,20.0,3.0,0.5547069221387477
358,100.0,392.15,19.0,3399.493283472343,798518.9906673175,120216.9447372989,6.6423164589007095,39312.91247903131,42154.48098424664,0.08064369917738407,0.49504123109991494,0.5275660039049801,20.0,1.0,0.1745858157297625
359,100.0,392.15,19.0,6774.892676433745,796618.4463312837,120192.90714639162,6.627832417440611,78425.81552844176,84818.46419172302,0.07987521043908351,0.9875638771338184,1.061508460457793,20.0,2.0,0.3483387560317587
360,100.0,392.15,19.0,10153.310418395518,796140.0626664992,120184.82712770601,6.624297606390336,117563.15340938298,127431.7349016858,0.07967646698233251,1.4803942146695706,1.5948162468868938,20.0,3.0,0.5221937032004744
